"","GCAM_region_ID","Non.CO2","EDGAR_agg_sector","year","value"
"33213",12,"NOx","elec_heat",1983,1403.01
"33214",12,"NOx","elec_heat",1984,1407.87
"33215",12,"NOx","elec_heat",1985,1375.507
"33216",12,"NOx","elec_heat",1986,1407.839
"33217",12,"NOx","elec_heat",1987,1394.539
"33218",12,"NOx","elec_heat",1988,1356.61
"33219",12,"NOx","elec_heat",1989,1343.15
"33220",12,"NOx","elec_heat",1990,1347.48
"33221",12,"NOx","elec_heat",1991,1275.48
"33222",12,"NOx","elec_heat",1992,1604.39
"33223",12,"NOx","elec_heat",1993,1525.93
"33224",12,"NOx","elec_heat",1994,1272.1
"33225",12,"NOx","elec_heat",1995,1214.56
"33226",12,"NOx","elec_heat",1996,1170.79
"33227",12,"NOx","elec_heat",1997,1024.12
"33228",12,"NOx","elec_heat",1998,983.94
"33229",12,"NOx","elec_heat",1999,903.79
"33230",12,"NOx","elec_heat",2000,873.33
"33231",12,"NOx","elec_heat",2001,896.71
"33232",12,"NOx","elec_heat",2002,856.59
"33233",12,"NOx","elec_heat",2003,891.62
"33234",12,"NOx","elec_heat",2004,886.98
"33235",12,"NOx","elec_heat",2005,870.76
"33236",12,"NOx","elec_heat",2006,886.02
"33237",12,"NOx","elec_heat",2007,898.95
"33238",12,"NOx","elec_heat",2008,878.94
"33239",12,"NOx","grassland",1971,6.5767
"33240",12,"NOx","grassland",1972,5.8132
"33241",12,"NOx","grassland",1973,11.411
"33242",12,"NOx","grassland",1974,11.506
"33243",12,"NOx","grassland",1975,10.497
"33244",12,"NOx","grassland",1976,5.6294
"33245",12,"NOx","grassland",1977,13.346
"33246",12,"NOx","grassland",1978,13.968
"33247",12,"NOx","grassland",1979,9.701
"33248",12,"NOx","grassland",1980,11.621
"33249",12,"NOx","grassland",1981,20.162
"33250",12,"NOx","grassland",1982,7.749
"33251",12,"NOx","grassland",1983,18.342
"33252",12,"NOx","grassland",1984,8.602
"33253",12,"NOx","grassland",1985,13.568
"33254",12,"NOx","grassland",1986,9.997
"33255",12,"NOx","grassland",1987,11.843
"33256",12,"NOx","grassland",1988,13.388
"33257",12,"NOx","grassland",1989,21.362
"33258",12,"NOx","grassland",1990,18.847
"33259",12,"NOx","grassland",1991,15.756
"33260",12,"NOx","grassland",1992,12.063
"33261",12,"NOx","grassland",1993,12.832
"33262",12,"NOx","grassland",1994,21.645
"33263",12,"NOx","grassland",1995,11.474
"33264",12,"NOx","grassland",1996,7.724
"33265",12,"NOx","grassland",1997,9.658
"33266",12,"NOx","grassland",1998,11.374
"33267",12,"NOx","grassland",1999,11.087
"33268",12,"NOx","grassland",2000,29.582
"33269",12,"NOx","grassland",2001,20.5684
"33270",12,"NOx","grassland",2002,31.3205
"33271",12,"NOx","grassland",2003,9.839
"33272",12,"NOx","grassland",2004,11.5038
"33273",12,"NOx","grassland",2005,6.531
"33274",12,"NOx","grassland",2006,5.524
"33275",12,"NOx","grassland",2007,5.553
"33276",12,"NOx","grassland",2008,3.5753
"33277",12,"NOx","industry_energy",1971,813.297
"33278",12,"NOx","industry_energy",1972,804.997
"33279",12,"NOx","industry_energy",1973,813.991
"33280",12,"NOx","industry_energy",1974,833.266
"33281",12,"NOx","industry_energy",1975,881.327
"33282",12,"NOx","industry_energy",1976,897.505
"33283",12,"NOx","industry_energy",1977,940.535
"33284",12,"NOx","industry_energy",1978,956.936
"33285",12,"NOx","industry_energy",1979,993.395
"33286",12,"NOx","industry_energy",1980,991.677
"33287",12,"NOx","industry_energy",1981,957.324
"33288",12,"NOx","industry_energy",1982,943.963
"33289",12,"NOx","industry_energy",1983,957.965
"33290",12,"NOx","industry_energy",1984,983.135
"33291",12,"NOx","industry_energy",1985,981.8898
"33292",12,"NOx","industry_energy",1986,988.456
"33293",12,"NOx","industry_energy",1987,976.5056
"33294",12,"NOx","industry_energy",1988,998.113
"33295",12,"NOx","industry_energy",1989,976.888
"33296",12,"NOx","industry_energy",1990,491.334
"33297",12,"NOx","industry_energy",1991,407.091
"33298",12,"NOx","industry_energy",1992,327.2426
"33299",12,"NOx","industry_energy",1993,302.4282
"33300",12,"NOx","industry_energy",1994,307.6873
"33301",12,"NOx","industry_energy",1995,342.5337
"33302",12,"NOx","industry_energy",1996,331.6943
"33303",12,"NOx","industry_energy",1997,321.5845
"33304",12,"NOx","industry_energy",1998,309.7291
"33305",12,"NOx","industry_energy",1999,271.1987
"33306",12,"NOx","industry_energy",2000,330.666
"33307",12,"NOx","industry_energy",2001,303.94944
"33308",12,"NOx","industry_energy",2002,286.11434
"33309",12,"NOx","industry_energy",2003,288.0338
"33310",12,"NOx","industry_energy",2004,285.72228
"33311",12,"NOx","industry_energy",2005,276.70701
"33312",12,"NOx","industry_energy",2006,275.45901
"33313",12,"NOx","industry_energy",2007,273.46701
"33314",12,"NOx","industry_energy",2008,262.33568
"33315",12,"NOx","industry_processes",1971,4.789871
"33316",12,"NOx","industry_processes",1972,4.997795
"33317",12,"NOx","industry_processes",1973,5.077604
"33318",12,"NOx","industry_processes",1974,5.230576
"33319",12,"NOx","industry_processes",1975,5.315911
"33320",12,"NOx","industry_processes",1976,5.480108
"33321",12,"NOx","industry_processes",1977,5.447119
"33322",12,"NOx","industry_processes",1978,5.464146
"33323",12,"NOx","industry_processes",1979,5.570975
"33324",12,"NOx","industry_processes",1980,5.435118
"33325",12,"NOx","industry_processes",1981,5.22512
"33326",12,"NOx","industry_processes",1982,5.312121
"33327",12,"NOx","industry_processes",1983,5.530079
"33328",12,"NOx","industry_processes",1984,5.933118
"33329",12,"NOx","industry_processes",1985,5.969147
"33330",12,"NOx","industry_processes",1986,6.051429
"33331",12,"NOx","industry_processes",1987,6.142376
"33332",12,"NOx","industry_processes",1988,6.288376
"33333",12,"NOx","industry_processes",1989,6.180323
"33334",12,"NOx","industry_processes",1990,5.38427
"33335",12,"NOx","industry_processes",1991,4.461571
"33336",12,"NOx","industry_processes",1992,4.15576
"33337",12,"NOx","industry_processes",1993,4.098547
"33338",12,"NOx","industry_processes",1994,3.950721
"33339",12,"NOx","industry_processes",1995,4.178011
"33340",12,"NOx","industry_processes",1996,4.006379
"33341",12,"NOx","industry_processes",1997,4.12441
"33342",12,"NOx","industry_processes",1998,4.455483
"33343",12,"NOx","industry_processes",1999,4.492647
"33344",12,"NOx","industry_processes",2000,5.139749
"33345",12,"NOx","industry_processes",2001,5.30335
"33346",12,"NOx","industry_processes",2002,5.138047
"33347",12,"NOx","industry_processes",2003,4.776447
"33348",12,"NOx","industry_processes",2004,5.05616
"33349",12,"NOx","industry_processes",2005,5.35936
"33350",12,"NOx","industry_processes",2006,5.40771
"33351",12,"NOx","industry_processes",2007,5.455475
"33352",12,"NOx","industry_processes",2008,5.405912
"33353",12,"NOx","landfills",1971,0.44289
"33354",12,"NOx","landfills",1972,0.46331
"33355",12,"NOx","landfills",1973,0.48389
"33356",12,"NOx","landfills",1974,0.50363
"33357",12,"NOx","landfills",1975,0.52136
"33358",12,"NOx","landfills",1976,0.53522
"33359",12,"NOx","landfills",1977,0.54826
"33360",12,"NOx","landfills",1978,0.565
"33361",12,"NOx","landfills",1979,0.56552
"33362",12,"NOx","landfills",1980,0.57492
"33363",12,"NOx","landfills",1981,0.56182
"33364",12,"NOx","landfills",1982,0.55923
"33365",12,"NOx","landfills",1983,0.57685
"33366",12,"NOx","landfills",1984,0.59454
"33367",12,"NOx","landfills",1985,0.61143
"33368",12,"NOx","landfills",1986,0.62676
"33369",12,"NOx","landfills",1987,0.63686
"33370",12,"NOx","landfills",1988,0.65069
"33371",12,"NOx","landfills",1989,0.65549
"33372",12,"NOx","landfills",1990,0.63402
"33373",12,"NOx","landfills",1991,0.6968868
"33374",12,"NOx","landfills",1992,0.7598536
"33375",12,"NOx","landfills",1993,0.8230203
"33376",12,"NOx","landfills",1994,0.885287
"33377",12,"NOx","landfills",1995,0.948874
"33378",12,"NOx","landfills",1996,1.011241
"33379",12,"NOx","landfills",1997,1.074507
"33380",12,"NOx","landfills",1998,1.136873
"33381",12,"NOx","landfills",1999,1.19924
"33382",12,"NOx","landfills",2000,1.712506
"33383",12,"NOx","landfills",2001,1.771872
"33384",12,"NOx","landfills",2002,1.832239
"33385",12,"NOx","landfills",2003,2.755505
"33386",12,"NOx","landfills",2004,2.793871
"33387",12,"NOx","landfills",2005,2.832238
"33388",12,"NOx","landfills",2006,3.242504
"33389",12,"NOx","landfills",2007,3.51287
"33390",12,"NOx","landfills",2008,3.791237
"33391",12,"NOx","oil_gas",1971,0.184552
"33392",12,"NOx","oil_gas",1972,0.117528
"33393",12,"NOx","oil_gas",1973,0.187628
"33394",12,"NOx","oil_gas",1974,0.302689
"33395",12,"NOx","oil_gas",1975,0.151766
"33396",12,"NOx","oil_gas",1976,0.180851
"33397",12,"NOx","oil_gas",1977,0.18492
"33398",12,"NOx","oil_gas",1978,0.189989
"33399",12,"NOx","oil_gas",1979,0.184536
"33400",12,"NOx","oil_gas",1980,0.261538
"33401",12,"NOx","oil_gas",1981,0.237535
"33402",12,"NOx","oil_gas",1982,0.000533
"33403",12,"NOx","oil_gas",1983,0.172526
"33404",12,"NOx","oil_gas",1984,0.000518
"33405",12,"NOx","oil_gas",1985,0.000553
"33406",12,"NOx","oil_gas",1986,0.000484
"33407",12,"NOx","oil_gas",1987,0.000444
"33408",12,"NOx","oil_gas",1988,0.000976
"33409",12,"NOx","oil_gas",1989,0.000952
"33410",12,"NOx","oil_gas",1990,0.00063
"33411",12,"NOx","oil_gas",1991,0.00173
"33412",12,"NOx","oil_gas",1992,0.0033
"33413",12,"NOx","oil_gas",1993,0.00383
"33414",12,"NOx","oil_gas",1994,0.04927
"33415",12,"NOx","oil_gas",1995,0.0959
"33416",12,"NOx","oil_gas",1996,0.0974
"33417",12,"NOx","oil_gas",1997,0.1273
"33418",12,"NOx","oil_gas",1998,0.1061
"33419",12,"NOx","oil_gas",1999,0.1112
"33420",12,"NOx","oil_gas",2000,0.1455
"33421",12,"NOx","oil_gas",2001,0.16549
"33422",12,"NOx","oil_gas",2002,0.16548
"33423",12,"NOx","oil_gas",2003,0.18728
"33424",12,"NOx","oil_gas",2004,0.16098
"33425",12,"NOx","oil_gas",2005,0.33219
"33426",12,"NOx","oil_gas",2006,0.14703
"33427",12,"NOx","oil_gas",2007,0.1067
"33428",12,"NOx","oil_gas",2008,0.06298
"33429",12,"NOx","soil",1971,93.7502
"33430",12,"NOx","soil",1972,97.8357
"33431",12,"NOx","soil",1973,102.9806
"33432",12,"NOx","soil",1974,108.2038
"33433",12,"NOx","soil",1975,116.8675
"33434",12,"NOx","soil",1976,113.4178
"33435",12,"NOx","soil",1977,115.9553
"33436",12,"NOx","soil",1978,122.5301
"33437",12,"NOx","soil",1979,122.6406
"33438",12,"NOx","soil",1980,122.665
"33439",12,"NOx","soil",1981,125.1711
"33440",12,"NOx","soil",1982,128.4936
"33441",12,"NOx","soil",1983,130.3157
"33442",12,"NOx","soil",1984,130.1958
"33443",12,"NOx","soil",1985,130.459
"33444",12,"NOx","soil",1986,130.6157
"33445",12,"NOx","soil",1987,128.4478
"33446",12,"NOx","soil",1988,134.4178
"33447",12,"NOx","soil",1989,132.1533
"33448",12,"NOx","soil",1990,108.6427
"33449",12,"NOx","soil",1991,88.334
"33450",12,"NOx","soil",1992,75.7852
"33451",12,"NOx","soil",1993,72.7515
"33452",12,"NOx","soil",1994,71.9425
"33453",12,"NOx","soil",1995,69.151
"33454",12,"NOx","soil",1996,72.2311
"33455",12,"NOx","soil",1997,73.9944
"33456",12,"NOx","soil",1998,70.8318
"33457",12,"NOx","soil",1999,67.9324
"33458",12,"NOx","soil",2000,69.126
"33459",12,"NOx","soil",2001,72.8623
"33460",12,"NOx","soil",2002,69.559
"33461",12,"NOx","soil",2003,71.3928
"33462",12,"NOx","soil",2004,75.3885
"33463",12,"NOx","soil",2005,73.5315
"33464",12,"NOx","soil",2006,71.1523
"33465",12,"NOx","soil",2007,70.0196
"33466",12,"NOx","soil",2008,69.6658
"33467",12,"NOx","trn_domestic air",1990,0.46
"33468",12,"NOx","trn_domestic air",1991,0.0201
"33469",12,"NOx","trn_domestic air",1992,0.0202
"33470",12,"NOx","trn_domestic air",1993,0.0506
"33471",12,"NOx","trn_domestic air",1994,0.1017
"33472",12,"NOx","trn_domestic air",1995,0.0612
"33473",12,"NOx","trn_domestic air",1996,0.1122
"33474",12,"NOx","trn_domestic air",1997,0.7138
"33475",12,"NOx","trn_domestic air",1998,1.132
"33476",12,"NOx","trn_domestic air",1999,1.1528
"33477",12,"NOx","trn_domestic air",2000,0.7035
"33478",12,"NOx","trn_domestic air",2001,1.0797
"33479",12,"NOx","trn_domestic air",2002,0.3565
"33480",12,"NOx","trn_domestic air",2003,0.3052
"33481",12,"NOx","trn_domestic air",2004,0.3356
"33482",12,"NOx","trn_domestic air",2005,0.4471
"33483",12,"NOx","trn_domestic air",2006,0.3569
"33484",12,"NOx","trn_domestic air",2007,1.3942
"33485",12,"NOx","trn_domestic air",2008,1.433
"33486",12,"NOx","trn_domestic ship",1971,26.384
"33487",12,"NOx","trn_domestic ship",1972,28.796
"33488",12,"NOx","trn_domestic ship",1973,26.731
"33489",12,"NOx","trn_domestic ship",1974,27.828
"33490",12,"NOx","trn_domestic ship",1975,26.001
"33491",12,"NOx","trn_domestic ship",1976,28.521
"33492",12,"NOx","trn_domestic ship",1977,29.069
"33493",12,"NOx","trn_domestic ship",1978,31.531
"33494",12,"NOx","trn_domestic ship",1979,27.373
"33495",12,"NOx","trn_domestic ship",1980,34.663
"33496",12,"NOx","trn_domestic ship",1981,31.021
"33497",12,"NOx","trn_domestic ship",1982,24.18
"33498",12,"NOx","trn_domestic ship",1983,22.066
"33499",12,"NOx","trn_domestic ship",1984,21.88
"33500",12,"NOx","trn_domestic ship",1985,22.14
"33501",12,"NOx","trn_domestic ship",1986,22.436
"33502",12,"NOx","trn_domestic ship",1987,22.436
"33503",12,"NOx","trn_domestic ship",1988,18.073
"33504",12,"NOx","trn_domestic ship",1989,51.063
"33505",12,"NOx","trn_domestic ship",1990,40.732
"33506",12,"NOx","trn_domestic ship",1991,38.29
"33507",12,"NOx","trn_domestic ship",1992,33.934
"33508",12,"NOx","trn_domestic ship",1993,13.507
"33509",12,"NOx","trn_domestic ship",1994,11.957
"33510",12,"NOx","trn_domestic ship",1995,10.77
"33511",12,"NOx","trn_domestic ship",1996,15.179
"33512",12,"NOx","trn_domestic ship",1997,31.385
"33513",12,"NOx","trn_domestic ship",1998,20.756
"33514",12,"NOx","trn_domestic ship",1999,20.918
"33515",12,"NOx","trn_domestic ship",2000,10.597
"33516",12,"NOx","trn_domestic ship",2001,9.9509
"33517",12,"NOx","trn_domestic ship",2002,19.558
"33518",12,"NOx","trn_domestic ship",2003,17.749
"33519",12,"NOx","trn_domestic ship",2004,9.637
"33520",12,"NOx","trn_domestic ship",2005,8.055
"33521",12,"NOx","trn_domestic ship",2006,6.395
"33522",12,"NOx","trn_domestic ship",2007,8.5699
"33523",12,"NOx","trn_domestic ship",2008,7.802
"33524",12,"NOx","trn_other",1989,0.0214
"33525",12,"NOx","trn_other",1990,1.36816
"33526",12,"NOx","trn_other",1991,0.0113
"33527",12,"NOx","trn_other",1992,0.535
"33528",12,"NOx","trn_other",1993,0.2482
"33529",12,"NOx","trn_other",1994,0.1942
"33530",12,"NOx","trn_other",1995,0.1942
"33531",12,"NOx","trn_other",1996,0.2482
"33532",12,"NOx","trn_other",1997,0.11
"33533",12,"NOx","trn_other",1998,0.0533
"33534",12,"NOx","trn_other",1999,0.0683
"33535",12,"NOx","trn_other",2000,0.106
"33536",12,"NOx","trn_other",2001,0.2233
"33537",12,"NOx","trn_other",2002,0.1284
"33538",12,"NOx","trn_other",2003,1.58116
"33539",12,"NOx","trn_other",2004,0.3303
"33540",12,"NOx","trn_other",2005,0.48251
"33541",12,"NOx","trn_other",2006,0.3517
"33542",12,"NOx","trn_other",2007,1.0417
"33543",12,"NOx","trn_other",2008,0.5117
"33544",12,"NOx","trn_rail",1971,731.77
"33545",12,"NOx","trn_rail",1972,705.29
"33546",12,"NOx","trn_rail",1973,671.65
"33547",12,"NOx","trn_rail",1974,665.08
"33548",12,"NOx","trn_rail",1975,639.89
"33549",12,"NOx","trn_rail",1976,581.21
"33550",12,"NOx","trn_rail",1977,546.405
"33551",12,"NOx","trn_rail",1978,511.59
"33552",12,"NOx","trn_rail",1979,461.24
"33553",12,"NOx","trn_rail",1980,416.54
"33554",12,"NOx","trn_rail",1981,387.82
"33555",12,"NOx","trn_rail",1982,361.77
"33556",12,"NOx","trn_rail",1983,344.39
"33557",12,"NOx","trn_rail",1984,321.19
"33558",12,"NOx","trn_rail",1985,300.64
"33559",12,"NOx","trn_rail",1986,279.69
"33560",12,"NOx","trn_rail",1987,279.69
"33561",12,"NOx","trn_rail",1988,233.77
"33562",12,"NOx","trn_rail",1989,201.17
"33563",12,"NOx","trn_rail",1990,74.884
"33564",12,"NOx","trn_rail",1991,55.412
"33565",12,"NOx","trn_rail",1992,63.984
"33566",12,"NOx","trn_rail",1993,59.843
"33567",12,"NOx","trn_rail",1994,52.063
"33568",12,"NOx","trn_rail",1995,49.823
"33569",12,"NOx","trn_rail",1996,53.383
"33570",12,"NOx","trn_rail",1997,51.103
"33571",12,"NOx","trn_rail",1998,47.353
"33572",12,"NOx","trn_rail",1999,42.803
"33573",12,"NOx","trn_rail",2000,44.492
"33574",12,"NOx","trn_rail",2001,36.072
"33575",12,"NOx","trn_rail",2002,188.722
"33576",12,"NOx","trn_rail",2003,47.292
"33577",12,"NOx","trn_rail",2004,44.392
"33578",12,"NOx","trn_rail",2005,34.932
"33579",12,"NOx","trn_rail",2006,32.752
"33580",12,"NOx","trn_rail",2007,39.882
"33581",12,"NOx","trn_rail",2008,36.782
"33582",12,"NOx","trn_road",1971,389.99
"33583",12,"NOx","trn_road",1972,418.83
"33584",12,"NOx","trn_road",1973,454.55
"33585",12,"NOx","trn_road",1974,447.64
"33586",12,"NOx","trn_road",1975,495.9
"33587",12,"NOx","trn_road",1976,523.5
"33588",12,"NOx","trn_road",1977,544.18
"33589",12,"NOx","trn_road",1978,565.63
"33590",12,"NOx","trn_road",1979,571.26
"33591",12,"NOx","trn_road",1980,548.07
"33592",12,"NOx","trn_road",1981,518.28
"33593",12,"NOx","trn_road",1982,511.12
"33594",12,"NOx","trn_road",1983,507.15
"33595",12,"NOx","trn_road",1984,512.98
"33596",12,"NOx","trn_road",1985,503.99
"33597",12,"NOx","trn_road",1986,532.89
"33598",12,"NOx","trn_road",1987,533.07
"33599",12,"NOx","trn_road",1988,595.31
"33600",12,"NOx","trn_road",1989,661.65
"33601",12,"NOx","trn_road",1990,666.76
"33602",12,"NOx","trn_road",1991,620.64
"33603",12,"NOx","trn_road",1992,605.4
"33604",12,"NOx","trn_road",1993,586.43
"33605",12,"NOx","trn_road",1994,612.68
"33606",12,"NOx","trn_road",1995,603.48
"33607",12,"NOx","trn_road",1996,663.16
"33608",12,"NOx","trn_road",1997,663.55
"33609",12,"NOx","trn_road",1998,663.06
"33610",12,"NOx","trn_road",1999,659.81
"33611",12,"NOx","trn_road",2000,593.68
"33612",12,"NOx","trn_road",2001,623.97
"33613",12,"NOx","trn_road",2002,617.16
"33614",12,"NOx","trn_road",2003,648.75
"33615",12,"NOx","trn_road",2004,651.59
"33616",12,"NOx","trn_road",2005,667.07
"33617",12,"NOx","trn_road",2006,682.16
"33618",12,"NOx","trn_road",2007,682.76
"33619",12,"NOx","trn_road",2008,684.86
"33620",12,"SO2","ag_waste_burning",1971,4.281384
"33621",12,"SO2","ag_waste_burning",1972,4.449061
"33622",12,"SO2","ag_waste_burning",1973,4.435146
"33623",12,"SO2","ag_waste_burning",1974,4.48623
"33624",12,"SO2","ag_waste_burning",1975,4.183019
"33625",12,"SO2","ag_waste_burning",1976,4.588523
"33626",12,"SO2","ag_waste_burning",1977,4.458648
"33627",12,"SO2","ag_waste_burning",1978,4.595864
"33628",12,"SO2","ag_waste_burning",1979,3.949143
"33629",12,"SO2","ag_waste_burning",1980,4.378293
"33630",12,"SO2","ag_waste_burning",1981,4.208131
"33631",12,"SO2","ag_waste_burning",1982,4.569987
"33632",12,"SO2","ag_waste_burning",1983,4.480227
"33633",12,"SO2","ag_waste_burning",1984,5.080139
"33634",12,"SO2","ag_waste_burning",1985,4.588038
"33635",12,"SO2","ag_waste_burning",1986,4.757874
"33636",12,"SO2","ag_waste_burning",1987,4.715131
"33637",12,"SO2","ag_waste_burning",1988,4.928547
"33638",12,"SO2","ag_waste_burning",1989,5.05891
"33639",12,"SO2","ag_waste_burning",1990,4.859101
"33640",12,"SO2","ag_waste_burning",1991,4.677167
"33641",12,"SO2","ag_waste_burning",1992,3.618473
"33642",12,"SO2","ag_waste_burning",1993,3.910594
"33643",12,"SO2","ag_waste_burning",1994,4.112579
"33644",12,"SO2","ag_waste_burning",1995,4.331028
"33645",12,"SO2","ag_waste_burning",1996,3.743287
"33646",12,"SO2","ag_waste_burning",1997,4.415554
"33647",12,"SO2","ag_waste_burning",1998,4.224149
"33648",12,"SO2","ag_waste_burning",1999,3.752667
"33649",12,"SO2","ag_waste_burning",2000,3.624258
"33650",12,"SO2","ag_waste_burning",2001,4.482261
"33651",12,"SO2","ag_waste_burning",2002,3.910857
"33652",12,"SO2","ag_waste_burning",2003,3.056068
"33653",12,"SO2","ag_waste_burning",2004,4.753931
"33654",12,"SO2","ag_waste_burning",2005,4.263472
"33655",12,"SO2","ag_waste_burning",2006,3.588053
"33656",12,"SO2","ag_waste_burning",2007,3.444709
"33657",12,"SO2","ag_waste_burning",2008,3.444709
"33658",12,"SO2","bld",1971,1218.651
"33659",12,"SO2","bld",1972,1219.359
"33660",12,"SO2","bld",1973,1255.944
"33661",12,"SO2","bld",1974,1212.037
"33662",12,"SO2","bld",1975,1243.882
"33663",12,"SO2","bld",1976,1297.801
"33664",12,"SO2","bld",1977,1309.485
"33665",12,"SO2","bld",1978,1384.438
"33666",12,"SO2","bld",1979,1500.091
"33667",12,"SO2","bld",1980,1477.214
"33668",12,"SO2","bld",1981,1410.765
"33669",12,"SO2","bld",1982,1415.089
"33670",12,"SO2","bld",1983,1296.028
"33671",12,"SO2","bld",1984,1275.992
"33672",12,"SO2","bld",1985,1376.219
"33673",12,"SO2","bld",1986,1363.369
"33674",12,"SO2","bld",1987,1343.987
"33675",12,"SO2","bld",1988,1408.023
"33676",12,"SO2","bld",1989,1154.02
"33677",12,"SO2","bld",1990,878.704
"33678",12,"SO2","bld",1991,837.889
"33679",12,"SO2","bld",1992,690.222
"33680",12,"SO2","bld",1993,712.531
"33681",12,"SO2","bld",1994,607.1
"33682",12,"SO2","bld",1995,558.294
"33683",12,"SO2","bld",1996,543.893
"33684",12,"SO2","bld",1997,494.687
"33685",12,"SO2","bld",1998,390.66
"33686",12,"SO2","bld",1999,363.846
"33687",12,"SO2","bld",2000,317.919
"33688",12,"SO2","bld",2001,309.182
"33689",12,"SO2","bld",2002,298.667
"33690",12,"SO2","bld",2003,298.851
"33691",12,"SO2","bld",2004,303.572
"33692",12,"SO2","bld",2005,304.6365
"33693",12,"SO2","bld",2006,323.3981
"33694",12,"SO2","bld",2007,285.6081
"33695",12,"SO2","bld",2008,297.4981
"33696",12,"SO2","chemicals",1971,125.78932
"33697",12,"SO2","chemicals",1972,136.43912
"33698",12,"SO2","chemicals",1973,149.70891
"33699",12,"SO2","chemicals",1974,163.11871
"33700",12,"SO2","chemicals",1975,169.22884
"33701",12,"SO2","chemicals",1976,166.98864
"33702",12,"SO2","chemicals",1977,169.12842
"33703",12,"SO2","chemicals",1978,170.80811
"33704",12,"SO2","chemicals",1979,167.67801
"33705",12,"SO2","chemicals",1980,166.45701
"33706",12,"SO2","chemicals",1981,164.36782
"33707",12,"SO2","chemicals",1982,159.49762
"33708",12,"SO2","chemicals",1983,165.02466
"33709",12,"SO2","chemicals",1984,164.4398
"33710",12,"SO2","chemicals",1985,161.23958
"33711",12,"SO2","chemicals",1986,164.44912
"33712",12,"SO2","chemicals",1987,158.30541
"33713",12,"SO2","chemicals",1988,161.11334
"33714",12,"SO2","chemicals",1989,153.2083
"33715",12,"SO2","chemicals",1990,103.60484
"33716",12,"SO2","chemicals",1991,68.07714
"33717",12,"SO2","chemicals",1992,53.85324
"33718",12,"SO2","chemicals",1993,49.04504
"33719",12,"SO2","chemicals",1994,51.17724
"33720",12,"SO2","chemicals",1995,57.81764
"33721",12,"SO2","chemicals",1996,54.32764
"33722",12,"SO2","chemicals",1997,51.09764
"33723",12,"SO2","chemicals",1998,47.03364
"33724",12,"SO2","chemicals",1999,42.48564
"33725",12,"SO2","chemicals",2000,45.10264
"33726",12,"SO2","chemicals",2001,40.26664
"33727",12,"SO2","chemicals",2002,44.02464
"33728",12,"SO2","chemicals",2003,46.49164
"33729",12,"SO2","chemicals",2004,46.73764
"33730",12,"SO2","chemicals",2005,46.36764
"33731",12,"SO2","chemicals",2006,46.25764
"33732",12,"SO2","chemicals",2007,46.18764
"33733",12,"SO2","chemicals",2008,45.75764
"33734",12,"SO2","elec_heat",1971,3236.27
"33735",12,"SO2","elec_heat",1972,3529.5
"33736",12,"SO2","elec_heat",1973,3768.49
"33737",12,"SO2","elec_heat",1974,4017.96
"33738",12,"SO2","elec_heat",1975,3994.3
"33739",12,"SO2","elec_heat",1976,4469.9
"33740",12,"SO2","elec_heat",1977,4815.8
"33741",12,"SO2","elec_heat",1978,5280.9
"33742",12,"SO2","elec_heat",1979,5251.8
"33743",12,"SO2","elec_heat",1980,4943.2
"33744",12,"SO2","elec_heat",1981,5237.4
"33745",12,"SO2","elec_heat",1982,5213.5
"33746",12,"SO2","elec_heat",1983,5190.59
"33747",12,"SO2","elec_heat",1984,5223
"33748",12,"SO2","elec_heat",1985,5033.84
"33749",12,"SO2","elec_heat",1986,5270.3
"33750",12,"SO2","elec_heat",1987,5248.8
"33751",12,"SO2","elec_heat",1988,5218.6
"33752",12,"SO2","elec_heat",1989,5224.7
"33753",12,"SO2","elec_heat",1990,5280
"33754",12,"SO2","elec_heat",1991,4697.2
"33755",12,"SO2","elec_heat",1992,4718.7
"33756",12,"SO2","elec_heat",1993,4794.4
"33757",12,"SO2","elec_heat",1994,4536.8
"33758",12,"SO2","elec_heat",1995,4521.7
"33759",12,"SO2","elec_heat",1996,4354.1
"33760",12,"SO2","elec_heat",1997,3956.4
"33761",12,"SO2","elec_heat",1998,3056.4
"33762",12,"SO2","elec_heat",1999,2832.7
"33763",12,"SO2","elec_heat",2000,2703.9
"33764",12,"SO2","elec_heat",2001,2376.56
"33765",12,"SO2","elec_heat",2002,1943.61
"33766",12,"SO2","elec_heat",2003,2018.55
"33767",12,"SO2","elec_heat",2004,2098.39
"33768",12,"SO2","elec_heat",2005,1502.37
"33769",12,"SO2","elec_heat",2006,1512.92
"33770",12,"SO2","elec_heat",2007,1543.88
"33771",12,"SO2","elec_heat",2008,1499.79
"33772",12,"SO2","grassland",1971,0.8944
"33773",12,"SO2","grassland",1972,0.7911
"33774",12,"SO2","grassland",1973,1.5513
"33775",12,"SO2","grassland",1974,1.564
"33776",12,"SO2","grassland",1975,1.4292
"33777",12,"SO2","grassland",1976,0.7655
"33778",12,"SO2","grassland",1977,1.8153
"33779",12,"SO2","grassland",1978,1.9015
"33780",12,"SO2","grassland",1979,1.3168
"33781",12,"SO2","grassland",1980,1.5818
"33782",12,"SO2","grassland",1981,2.7428
"33783",12,"SO2","grassland",1982,1.0528
"33784",12,"SO2","grassland",1983,2.4958
"33785",12,"SO2","grassland",1984,1.1695
"33786",12,"SO2","grassland",1985,1.8438
"33787",12,"SO2","grassland",1986,1.3589
"33788",12,"SO2","grassland",1987,1.6113
